foodID,restaurantID,foodNumber,linkNumber,cityCode,foodName,foodPrice,foodImage,city
i506,i2,506,2,i,Nutella Waffle,from Rs. 650,https://images.deliveryhero.io/image/fd-pk/Products/679396.jpg?width=200,Islamabad
i507,i2,507,2,i,Nutella Lava Cake with Vanilla Ice Cream,from Rs. 750,https://images.deliveryhero.io/image/fd-pk/Products/1175020.jpg?width=200,Islamabad
i508,i2,508,2,i,Nutella Filled Cookie Slice,from Rs. 300,https://images.deliveryhero.io/image/fd-pk/Products/1175022.jpg?width=200,Islamabad
i509,i2,509,2,i,Nutella Fudge Cake Slice,from Rs. 450,https://images.deliveryhero.io/image/fd-pk/Products/1175024.jpg?width=200,Islamabad
i510,i2,510,2,i,Nutella Gooey Brownie with Vanilla Ice Cream,from Rs. 650,https://images.deliveryhero.io/image/fd-pk/Products/1175017.jpg?width=200,Islamabad
i511,i2,511,2,i,Nutella Sundae Jar,from Rs. 780,https://images.deliveryhero.io/image/fd-pk/Products/1175025.jpg?width=200,Islamabad
i512,i2,512,2,i,Ice Cream Tub,"Rs. 1,499",https://images.deliveryhero.io/image/fd-pk/Products/6364241.jpg?width=200,Islamabad
i513,i2,513,2,i,Peanut Butter,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/3438547.jpg?width=200,Islamabad
i514,i2,514,2,i,Caramel Confection,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/3438548.jpg?width=200,Islamabad
i515,i2,515,2,i,Strawberry Cheesecake ,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/3454328.jpg?width=200,Islamabad
i516,i2,516,2,i,Sweet Cream ,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/3454329.jpg?width=200,Islamabad
i517,i2,517,2,i,Cookie N Cream ,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/3454330.jpg?width=200,Islamabad
i518,i2,518,2,i,Death By Chocolate ,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/3454331.jpg?width=200,Islamabad
i519,i2,519,2,i,Coffee Cobbler,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/6365494.jpg?width=200,Islamabad
i520,i2,520,2,i,Coco Loco,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/6365495.jpg?width=200,Islamabad
i521,i2,521,2,i,Cosmoplois Spectacle,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/6365496.jpg?width=200,Islamabad
i522,i2,522,2,i,Nutella Waffle,from Rs. 650,https://images.deliveryhero.io/image/fd-pk/Products/679396.jpg?width=200,Islamabad
i523,i2,523,2,i,Nutella Crepes,from Rs. 650,https://images.deliveryhero.io/image/fd-pk/Products/679397.jpg?width=200,Islamabad
i524,i2,524,2,i,Nutella French Toast,from Rs. 650,https://images.deliveryhero.io/image/fd-pk/Products/679400.jpg?width=200,Islamabad
i525,i2,525,2,i,Nutella Pancakes,from Rs. 650,https://images.deliveryhero.io/image/fd-pk/Products/679399.jpg?width=200,Islamabad
i526,i2,526,2,i,Nutella Lava Cake with Vanilla Ice Cream,from Rs. 750,https://images.deliveryhero.io/image/fd-pk/Products/1175020.jpg?width=200,Islamabad
i527,i2,527,2,i,Nutella Filled Cookie Slice,from Rs. 300,https://images.deliveryhero.io/image/fd-pk/Products/1175022.jpg?width=200,Islamabad
i528,i2,528,2,i,Nutella Brownie Stuffed Crepe with Vanilla Ice Cream,"from Rs. 1,100",https://images.deliveryhero.io/image/fd-pk/Products/1175023.jpg?width=200,Islamabad
i529,i2,529,2,i,Nutella Fudge Cake Slice,from Rs. 450,https://images.deliveryhero.io/image/fd-pk/Products/1175024.jpg?width=200,Islamabad
i530,i2,530,2,i,Nutella Gooey Brownie with Vanilla Ice Cream,from Rs. 650,https://images.deliveryhero.io/image/fd-pk/Products/1175017.jpg?width=200,Islamabad
i531,i2,531,2,i,Cheesecake With Nutella,from Rs. 550,https://images.deliveryhero.io/image/fd-pk/Products/1835567.jpg?width=200,Islamabad
i532,i2,532,2,i,Nutella Tart,from Rs. 300,https://images.deliveryhero.io/image/fd-pk/Products/1175021.jpg?width=200,Islamabad
i533,i2,533,2,i,Nutella Crunch,Rs. 400,https://images.deliveryhero.io/image/fd-pk/Products/5788260.jpg?width=200,Islamabad
i534,i2,534,2,i,Nutella Sundae Jar,from Rs. 780,https://images.deliveryhero.io/image/fd-pk/Products/1175025.jpg?width=200,Islamabad
i535,i2,535,2,i,Coco Loco,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/883650.jpg?width=200,Islamabad
i536,i2,536,2,i,Belgian Chocolate ,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/883652.jpg?width=200,Islamabad
i537,i2,537,2,i,Vanilla,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/883643.jpg?width=200,Islamabad
i538,i2,538,2,i,Strawberry Cheesecake ,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/883655.jpg?width=200,Islamabad
i539,i2,539,2,i,Verry Berry,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/883656.jpg?width=200,Islamabad
i540,i2,540,2,i,Strawberry Cream,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/1175292.jpg?width=200,Islamabad
i541,i2,541,2,i,Death By Chocolate,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/2160756.jpg?width=200,Islamabad
i542,i2,542,2,i,Peanut Butter Nutter,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/2799021.jpg?width=200,Islamabad
i543,i2,543,2,i,Caramel Confection,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/2160757.jpg?width=200,Islamabad
i544,i2,544,2,i,Coffee Cobbler,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/2799022.jpg?width=200,Islamabad
i545,i2,545,2,i,Sweet Cream ,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/2799023.jpg?width=200,Islamabad
i546,i2,546,2,i,Cookie N Cream,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/6306361.jpg?width=200,Islamabad
i547,i2,547,2,i,Almond Dates,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/6306363.jpg?width=200,Islamabad
i548,i2,548,2,i,Cosmoplois Spectacle,from Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/6306365.jpg?width=200,Islamabad
i549,i2,549,2,i,Vanilla Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/1174722.jpg?width=200,Islamabad
i550,i2,550,2,i,Cookie N Cream Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/1174723.jpg?width=200,Islamabad
i551,i2,551,2,i,Belgian Chocolate Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/1174730.jpg?width=200,Islamabad
i552,i2,552,2,i,Nutella Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/1174732.jpg?width=200,Islamabad
i553,i2,553,2,i,Peanut Butter Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/2799051.jpg?width=200,Islamabad
i554,i2,554,2,i,Coconut Ice Cream Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/2155795.jpg?width=200,Islamabad
i555,i2,555,2,i,Coffee Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/2799052.jpg?width=200,Islamabad
i556,i2,556,2,i,Sweet Cream with Brownie Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/2799053.jpg?width=200,Islamabad
i557,i2,557,2,i,Strawberry Ice Cream Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/2799054.jpg?width=200,Islamabad
i558,i2,558,2,i,Strawberry Cheesecake Ice Cream Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/6306378.jpg?width=200,Islamabad
i559,i2,559,2,i,Death By Chocolate Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/6306379.jpg?width=200,Islamabad
i560,i2,560,2,i,Salted Caramel Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/6306381.jpg?width=200,Islamabad
i561,i2,561,2,i,Almond Dates Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/6306384.jpg?width=200,Islamabad
i562,i2,562,2,i,Lotus Ice Cream Shake,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/6306385.jpg?width=200,Islamabad
i563,i2,563,2,i,Nutella Brownie Shake,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2184928.jpg?width=200,Islamabad
i564,i2,564,2,i,Nutella Oreo Shake,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2184929.jpg?width=200,Islamabad
i565,i2,565,2,i,Nutella Banana Shake,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2184930.jpg?width=200,Islamabad
i566,i2,566,2,i,Nutella Cold Coffee,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2184931.jpg?width=200,Islamabad
i567,i3,567,3,i,Deal 1,Rs. 324Rs. 360,https://images.deliveryhero.io/image/fd-pk/Products/6828284.jpg?width=200,Islamabad
i568,i3,568,3,i,Deal 2,Rs. 629.10Rs. 699,https://images.deliveryhero.io/image/fd-pk/Products/6828298.jpg?width=200,Islamabad
i569,i3,569,3,i,Chana Chaat,Rs. 162Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/6828322.jpg?width=200,Islamabad
i570,i3,570,3,i,Kabab Pulao,Rs. 179.10Rs. 199,https://images.deliveryhero.io/image/fd-pk/Products/6828383.jpg?width=200,Islamabad
i571,i3,571,3,i,Chicken Biryani,Rs. 252Rs. 280,https://images.deliveryhero.io/image/fd-pk/Products/6828387.jpg?width=200,Islamabad
i572,i3,572,3,i,Coke 345ml,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/6828417.jpg?width=200,Islamabad
i573,i3,573,3,i,Deal 1,Rs. 324Rs. 360,https://images.deliveryhero.io/image/fd-pk/Products/6828284.jpg?width=200,Islamabad
i574,i3,574,3,i,Deal 2,Rs. 629.10Rs. 699,https://images.deliveryhero.io/image/fd-pk/Products/6828298.jpg?width=200,Islamabad
i575,i3,575,3,i,Family Deal,"Rs. 1,260Rs. 1,400",https://images.deliveryhero.io/image/fd-pk/Products/6828300.jpg?width=200,Islamabad
i576,i3,576,3,i,Chana Chaat,Rs. 162Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/6828322.jpg?width=200,Islamabad
i577,i3,577,3,i,Simple Pulao,Rs. 233.10Rs. 259,https://images.deliveryhero.io/image/fd-pk/Products/6828341.jpg?width=200,Islamabad
i578,i3,578,3,i,Simple Murgh Pulao,Rs. 233.10Rs. 259,https://images.deliveryhero.io/image/fd-pk/Products/6828343.jpg?width=200,Islamabad
i579,i3,579,3,i,Simple Chicken Boneless Pulao,Rs. 251.10Rs. 279,https://images.deliveryhero.io/image/fd-pk/Products/6828344.jpg?width=200,Islamabad
i580,i3,580,3,i,Simple Chicken Pulao with Kabab,Rs. 260.10Rs. 289,https://images.deliveryhero.io/image/fd-pk/Products/6828345.jpg?width=200,Islamabad
i581,i3,581,3,i,Special Chicken Pulao,Rs. 296.10Rs. 329,https://images.deliveryhero.io/image/fd-pk/Products/6828346.jpg?width=200,Islamabad
i582,i3,582,3,i,Special Chicken Boneless Pulao,Rs. 314.10Rs. 349,https://images.deliveryhero.io/image/fd-pk/Products/6828347.jpg?width=200,Islamabad
i583,i3,583,3,i,Kabab Pulao,Rs. 179.10Rs. 199,https://images.deliveryhero.io/image/fd-pk/Products/6828383.jpg?width=200,Islamabad
i584,i3,584,3,i,Beef Pulao,Rs. 269.10Rs. 299,https://images.deliveryhero.io/image/fd-pk/Products/6828385.jpg?width=200,Islamabad
i585,i3,585,3,i,Chicken Biryani,Rs. 252Rs. 280,https://images.deliveryhero.io/image/fd-pk/Products/6828387.jpg?width=200,Islamabad
i586,i3,586,3,i,Raita,Rs. 27Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/6828404.jpg?width=200,Islamabad
i587,i3,587,3,i,Salad,Rs. 27Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/6828406.jpg?width=200,Islamabad
i588,i3,588,3,i,Coke 345ml,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/6828417.jpg?width=200,Islamabad
i589,i3,589,3,i,7 Up 345ml,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/6828419.jpg?width=200,Islamabad
i590,i3,590,3,i,Namkeen Lassi,Rs. 130,https://images.deliveryhero.io/image/fd-pk/Products/6828422.jpg?width=200,Islamabad
i591,i3,591,3,i,Sweet Lassi,Rs. 140,https://images.deliveryhero.io/image/fd-pk/Products/6828423.jpg?width=200,Islamabad
i592,i4,592,4,i,Mexican Fajita Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2784545.jpg?width=200,Islamabad
i593,i4,593,4,i,Chicken Mughlai Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2784547.jpg?width=200,Islamabad
i594,i4,594,4,i,BBQ Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2784550.jpg?width=200,Islamabad
i595,i4,595,4,i,Austin's Favorite Pizza,from Rs. 799,https://images.deliveryhero.io/image/fd-pk/Products/2784553.jpg?width=200,Islamabad
i596,i4,596,4,i,Mushroom Burger,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2926498.jpg?width=200,Islamabad
i597,i4,597,4,i,Buffalo Wings,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/2926512.jpg?width=200,Islamabad
i598,i4,598,4,i,Mexican Fajita Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2784545.jpg?width=200,Islamabad
i599,i4,599,4,i,Pepperoni Passion Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2784546.jpg?width=200,Islamabad
i600,i4,600,4,i,Chicken Mughlai Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2784547.jpg?width=200,Islamabad
i601,i4,601,4,i,Garden Party Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2784548.jpg?width=200,Islamabad
i602,i4,602,4,i,Tandoori Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2784549.jpg?width=200,Islamabad
i603,i4,603,4,i,BBQ Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2784550.jpg?width=200,Islamabad
i604,i4,604,4,i,Malai Marvel Pizza,from Rs. 799,https://images.deliveryhero.io/image/fd-pk/Products/2784551.jpg?width=200,Islamabad
i605,i4,605,4,i,Smoked Beef Pepperoni Pizza,from Rs. 799,https://images.deliveryhero.io/image/fd-pk/Products/2784552.jpg?width=200,Islamabad
i606,i4,606,4,i,Austin's Favorite Pizza,from Rs. 799,https://images.deliveryhero.io/image/fd-pk/Products/2784553.jpg?width=200,Islamabad
i607,i4,607,4,i,Beef Super Deluxe Pizza,from Rs. 700,https://images.deliveryhero.io/image/fd-pk/Products/2784554.jpg?width=200,Islamabad
i608,i4,608,4,i,Hot Buffalo Supreme Pizza,from Rs. 899,https://images.deliveryhero.io/image/fd-pk/Products/2926454.jpg?width=200,Islamabad
i609,i4,609,4,i,Peri Peri Party Pizza,from Rs. 799,https://images.deliveryhero.io/image/fd-pk/Products/2926455.jpg?width=200,Islamabad
i610,i4,610,4,i,Classic Margarita Pizza,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/5794658.jpg?width=200,Islamabad
i611,i4,611,4,i,Pepperoni Sub,Rs. 500,https://images.deliveryhero.io/image/fd-pk/Products/5792909.jpg?width=200,Islamabad
i612,i4,612,4,i,Peri Peri Sub,Rs. 500,https://images.deliveryhero.io/image/fd-pk/Products/5792911.jpg?width=200,Islamabad
i613,i4,613,4,i,Buffalo Sub,Rs. 500,https://images.deliveryhero.io/image/fd-pk/Products/5792910.jpg?width=200,Islamabad
i614,i4,614,4,i,Chicken Chilli Dry With Rice,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/5791531.jpg?width=200,Islamabad
i615,i4,615,4,i,Chicken Manchurian With Rice,Rs. 549,https://images.deliveryhero.io/image/fd-pk/Products/5791532.jpg?width=200,Islamabad
i616,i4,616,4,i,Chicken Chowmein,Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/5791533.jpg?width=200,Islamabad
i617,i4,617,4,i,Chicken Fried Rice,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/5791534.jpg?width=200,Islamabad
i618,i4,618,4,i,Chicken Strips,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2926708.jpg?width=200,Islamabad
i619,i4,619,4,i,Jalapeno Burger,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2926497.jpg?width=200,Islamabad
i620,i4,620,4,i,Mushroom Burger,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2926498.jpg?width=200,Islamabad
i621,i4,621,4,i,Mexican Burger,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2926500.jpg?width=200,Islamabad
i622,i4,622,4,i,Zinger Burger,Rs. 549,https://images.deliveryhero.io/image/fd-pk/Products/5792608.jpg?width=200,Islamabad
i623,i4,623,4,i,Double Patty Zinger Burger,Rs. 699,https://images.deliveryhero.io/image/fd-pk/Products/5792609.jpg?width=200,Islamabad
i624,i4,624,4,i,Classic Beef Burger,Rs. 699,https://images.deliveryhero.io/image/fd-pk/Products/2926496.jpg?width=200,Islamabad
i625,i4,625,4,i,Scrambled Beef Burger,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/5792587.jpg?width=200,Islamabad
i626,i4,626,4,i,Jumbo Double Patty Beef Burger,Rs. 899,https://images.deliveryhero.io/image/fd-pk/Products/5792604.jpg?width=200,Islamabad
i627,i4,627,4,i,BBQ Sandwich,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/5792612.jpg?width=200,Islamabad
i628,i4,628,4,i,Fajita Sandwich,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/5792614.jpg?width=200,Islamabad
i629,i4,629,4,i,Tikka Sandwich,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/5792615.jpg?width=200,Islamabad
i630,i4,630,4,i,Buffalo Sandwich,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/5792616.jpg?width=200,Islamabad
i631,i4,631,4,i,Peri Peri Sandwich,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/5792617.jpg?width=200,Islamabad
i632,i4,632,4,i,Smoked Chicken Wrap,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/2926505.jpg?width=200,Islamabad
i633,i4,633,4,i,Damascene Wrap,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/2926506.jpg?width=200,Islamabad
i634,i4,634,4,i,Honey Mustard Wrap,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/2926508.jpg?width=200,Islamabad
i635,i4,635,4,i,Peri Peri Wrap,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/2926509.jpg?width=200,Islamabad
i636,i4,636,4,i,Penne Pasta,from Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/2926712.jpg?width=200,Islamabad
i637,i4,637,4,i,Alfredo Pasta,from Rs. 649,https://images.deliveryhero.io/image/fd-pk/Products/2926713.jpg?width=200,Islamabad
i638,i4,638,4,i,BBQ Wings,from Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/2926510.jpg?width=200,Islamabad
i639,i4,639,4,i,Honey Mustard Wings,from Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/2926511.jpg?width=200,Islamabad
i640,i4,640,4,i,Buffalo Wings,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/2926512.jpg?width=200,Islamabad
i641,i4,641,4,i,Sweet Chili Wings,from Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/2926513.jpg?width=200,Islamabad
i642,i4,642,4,i,Peri Peri Wings,from Rs. 449,https://images.deliveryhero.io/image/fd-pk/Products/2926514.jpg?width=200,Islamabad
i643,i4,643,4,i,Cheese & jalapeno Fries,Rs. 500,https://images.deliveryhero.io/image/fd-pk/Products/3864495.jpg?width=200,Islamabad
i644,i4,644,4,i,Garlic Mayo Fries,Rs. 400,https://images.deliveryhero.io/image/fd-pk/Products/3864496.jpg?width=200,Islamabad
i645,i4,645,4,i,Masala Fries,Rs. 350,https://images.deliveryhero.io/image/fd-pk/Products/5792646.jpg?width=200,Islamabad
i646,i4,646,4,i,Smoked Mustard Dip,Rs. 90,https://images.deliveryhero.io/image/fd-pk/Products/2926491.jpg?width=200,Islamabad
i647,i4,647,4,i,Garlic Mayo Dip,Rs. 70,https://images.deliveryhero.io/image/fd-pk/Products/2926492.jpg?width=200,Islamabad
i648,i4,648,4,i,Peri Peri Dip,Rs. 90,https://images.deliveryhero.io/image/fd-pk/Products/2926493.jpg?width=200,Islamabad
i649,i4,649,4,i,Honey Mustard Dip,Rs. 70,https://images.deliveryhero.io/image/fd-pk/Products/2926494.jpg?width=200,Islamabad
i650,i5,650,5,i,Build Your Own Chicken Bowl ,"from Rs. 590Rs. 1,180",https://images.deliveryhero.io/image/fd-pk/Products/5697163.jpg?width=200,Islamabad
i651,i5,651,5,i,Build Your Own Beef Bowl ,"from Rs. 650Rs. 1,300",https://images.deliveryhero.io/image/fd-pk/Products/5697165.jpg?width=200,Islamabad
i652,i5,652,5,i,Build Your Own Chicken & Beef Bowl.,"from Rs. 590Rs. 1,180",https://images.deliveryhero.io/image/fd-pk/Products/5697174.jpg?width=200,Islamabad
i653,i5,653,5,i,Chicken & Mushroom Dumplings,Rs. 397.50Rs. 795,https://images.deliveryhero.io/image/fd-pk/Products/4756938.jpg?width=200,Islamabad
i654,i5,654,5,i,Chicken Dumplings in Szechuan Sauce,Rs. 450Rs. 900,https://images.deliveryhero.io/image/fd-pk/Products/4936382.jpg?width=200,Islamabad
i655,i5,655,5,i,Ping Pong Special Soup,from Rs. 299Rs. 598,https://images.deliveryhero.io/image/fd-pk/Products/6546575.jpg?width=200,Islamabad
i656,i5,656,5,i,Build Your Own Chicken Bowl ,"from Rs. 590Rs. 1,180",https://images.deliveryhero.io/image/fd-pk/Products/5697163.jpg?width=200,Islamabad
i657,i5,657,5,i,Build Your Own Beef Bowl ,"from Rs. 650Rs. 1,300",https://images.deliveryhero.io/image/fd-pk/Products/5697165.jpg?width=200,Islamabad
i658,i5,658,5,i,Build Your Own Chicken & Beef Bowl.,"from Rs. 590Rs. 1,180",https://images.deliveryhero.io/image/fd-pk/Products/5697174.jpg?width=200,Islamabad
i659,i5,659,5,i,Build Your Own Prawns & Chicken Or Beef Bowl ,"from Rs. 699Rs. 1,398",https://images.deliveryhero.io/image/fd-pk/Products/5697175.jpg?width=200,Islamabad
i660,i5,660,5,i,Build Your Own Fish & Prawns Combo,"from Rs. 599Rs. 1,198",https://images.deliveryhero.io/image/fd-pk/Products/6785286.jpg?width=200,Islamabad
i661,i5,661,5,i,Honey Glazed Wings,Rs. 299.50Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/6783246.jpg?width=200,Islamabad
i662,i5,662,5,i,Honey Chili Wings,Rs. 299.50Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/6783257.jpg?width=200,Islamabad
i663,i5,663,5,i,Hot Wings,Rs. 299.50Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/6783262.jpg?width=200,Islamabad
i664,i5,664,5,i,Fish Crackers,Rs. 149.50Rs. 299,https://images.deliveryhero.io/image/fd-pk/Products/6783282.jpg?width=200,Islamabad
i665,i5,665,5,i,Dynamite Prawns,"Rs. 690Rs. 1,380",https://images.deliveryhero.io/image/fd-pk/Products/6783311.jpg?width=200,Islamabad
i666,i5,666,5,i,Japanese Style Dynamite Prawns,"Rs. 690Rs. 1,380",https://images.deliveryhero.io/image/fd-pk/Products/6783343.jpg?width=200,Islamabad
i667,i5,667,5,i,Wasabi Prawns,"Rs. 690Rs. 1,380",https://images.deliveryhero.io/image/fd-pk/Products/6783361.jpg?width=200,Islamabad
i668,i5,668,5,i,Finger Fish,Rs. 480Rs. 960,https://images.deliveryhero.io/image/fd-pk/Products/6783379.jpg?width=200,Islamabad
i669,i5,669,5,i,Chicken & Mushroom Dumplings,Rs. 397.50Rs. 795,https://images.deliveryhero.io/image/fd-pk/Products/4756938.jpg?width=200,Islamabad
i670,i5,670,5,i,Chicken Dumplings in Szechuan Sauce,Rs. 450Rs. 900,https://images.deliveryhero.io/image/fd-pk/Products/4936382.jpg?width=200,Islamabad
i671,i5,671,5,i,Chicken Dumplings in Hot Garlic Sauce,Rs. 450Rs. 900,https://images.deliveryhero.io/image/fd-pk/Products/5372141.jpg?width=200,Islamabad
i672,i5,672,5,i,Ping Pong Special Soup,from Rs. 299Rs. 598,https://images.deliveryhero.io/image/fd-pk/Products/6546575.jpg?width=200,Islamabad
i673,i5,673,5,i,Chicken Tom Yum Soup,from Rs. 275Rs. 550,https://images.deliveryhero.io/image/fd-pk/Products/6546578.jpg?width=200,Islamabad
i674,i5,674,5,i,Hot & Sour Soup,from Rs. 250Rs. 500,https://images.deliveryhero.io/image/fd-pk/Products/6546579.jpg?width=200,Islamabad
i675,i5,675,5,i,Chicken Corn Soup,from Rs. 250Rs. 500,https://images.deliveryhero.io/image/fd-pk/Products/6546581.jpg?width=200,Islamabad
i676,i5,676,5,i,Szechuan Soup,from Rs. 299Rs. 598,https://images.deliveryhero.io/image/fd-pk/Products/6783740.jpg?width=200,Islamabad
i677,i5,677,5,i,Chicken Noodle Soup,from Rs. 275Rs. 550,https://images.deliveryhero.io/image/fd-pk/Products/6783758.jpg?width=200,Islamabad
i678,i5,678,5,i,Kung Pao Chicken,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/4636134.jpg?width=200,Islamabad
i679,i5,679,5,i,Orange Chicken,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/4636135.jpg?width=200,Islamabad
i680,i5,680,5,i,Chicken Manchurian,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/4636136.jpg?width=200,Islamabad
i681,i5,681,5,i,Chicken Chili Dry,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/4636139.jpg?width=200,Islamabad
i682,i5,682,5,i,Honey Crunchy Chicken,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/4676149.jpg?width=200,Islamabad
i683,i5,683,5,i,Hot Garlic Chicken,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/4676150.jpg?width=200,Islamabad
i684,i5,684,5,i,Szechuan Chicken,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/4676151.jpg?width=200,Islamabad
i685,i5,685,5,i,Chicken in Black Pepper Sauce,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/4676152.jpg?width=200,Islamabad
i686,i5,686,5,i,Sesame Chicken,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/4697112.jpg?width=200,Islamabad
i687,i5,687,5,i,Mongolian Chicken,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/5654054.jpg?width=200,Islamabad
i688,i5,688,5,i,Chicken in Oyster Sauce,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/5697176.jpg?width=200,Islamabad
i689,i5,689,5,i,Chicken in Cashew Nuts,"Rs. 750Rs. 1,500",https://images.deliveryhero.io/image/fd-pk/Products/5697177.jpg?width=200,Islamabad
