foodID,restaurantID,foodNumber,linkNumber,cityCode,foodName,foodPrice,foodImage,city
f42,f2,42,2,f,Pista Milkshake,Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/4946698.jpg?width=200,Faisalabad
f43,f2,43,2,f,Peach Milkshake,Rs. 139,https://images.deliveryhero.io/image/fd-pk/Products/4946699.jpg?width=200,Faisalabad
f44,f2,44,2,f,Pineapple Milkshake,Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/4946700.jpg?width=200,Faisalabad
f45,f2,45,2,f,Mango Lassi,Rs. 139,https://images.deliveryhero.io/image/fd-pk/Products/4947674.jpg?width=200,Faisalabad
f46,f2,46,2,f,Strawberry Lassi,Rs. 139,https://images.deliveryhero.io/image/fd-pk/Products/4947677.jpg?width=200,Faisalabad
f47,f2,47,2,f,Banana Lassi,Rs. 139,https://images.deliveryhero.io/image/fd-pk/Products/4947678.jpg?width=200,Faisalabad
f48,f2,48,2,f,Apple Lassi,Rs. 139,https://images.deliveryhero.io/image/fd-pk/Products/4947679.jpg?width=200,Faisalabad
f49,f2,49,2,f,Peach Lassi,Rs. 139,https://images.deliveryhero.io/image/fd-pk/Products/4947680.jpg?width=200,Faisalabad
f50,f2,50,2,f,Papita Lassi,Rs. 139,https://images.deliveryhero.io/image/fd-pk/Products/4947681.jpg?width=200,Faisalabad
f51,f2,51,2,f,Khoya Lassi,Rs. 139,https://images.deliveryhero.io/image/fd-pk/Products/4947682.jpg?width=200,Faisalabad
f52,f2,52,2,f,Mixed Dry Fruit Milkshake,Rs. 249,https://images.deliveryhero.io/image/fd-pk/Products/4947467.jpg?width=200,Faisalabad
f53,f2,53,2,f,Khoya Badam Milkshake,Rs. 199,https://images.deliveryhero.io/image/fd-pk/Products/4947516.jpg?width=200,Faisalabad
f54,f2,54,2,f,Khoya Akhrot Milkshake,Rs. 279,https://images.deliveryhero.io/image/fd-pk/Products/4947517.jpg?width=200,Faisalabad
f55,f2,55,2,f,Khoya Kaju Milkshake,Rs. 279,https://images.deliveryhero.io/image/fd-pk/Products/4947518.jpg?width=200,Faisalabad
f56,f2,56,2,f,Khoya Pista Milkshake,Rs. 279,https://images.deliveryhero.io/image/fd-pk/Products/4947519.jpg?width=200,Faisalabad
f57,f2,57,2,f,Khoya Khajoor Milkshake,Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/4947520.jpg?width=200,Faisalabad
f58,f2,58,2,f,Khoya Anjeer Milkshake,Rs. 290,https://images.deliveryhero.io/image/fd-pk/Products/4947521.jpg?width=200,Faisalabad
f59,f5,59,5,f,Fried Hot Wings,from Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/5562888.jpg?width=200,Faisalabad
f60,f5,60,5,f,Pizza Fries,from Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/5563019.jpg?width=200,Faisalabad
f61,f5,61,5,f,Chicken Nuggets,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/5563040.jpg?width=200,Faisalabad
f62,f5,62,5,f,Zinger Burger,Rs. 270,https://images.deliveryhero.io/image/fd-pk/Products/5563241.jpg?width=200,Faisalabad
f63,f5,63,5,f,Oven Baked Hot Wings,from Rs. 230,https://images.deliveryhero.io/image/fd-pk/Products/5562884.jpg?width=200,Faisalabad
f64,f5,64,5,f,Fried Hot Wings,from Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/5562888.jpg?width=200,Faisalabad
f65,f5,65,5,f,Peri Peri Wings,Rs. 350,https://images.deliveryhero.io/image/fd-pk/Products/5562889.jpg?width=200,Faisalabad
f66,f5,66,5,f,Malai Boti Roll,Rs. 300,https://images.deliveryhero.io/image/fd-pk/Products/5562890.jpg?width=200,Faisalabad
f67,f5,67,5,f,BBQ Chicken Spin Roll,Rs. 300,https://images.deliveryhero.io/image/fd-pk/Products/5563006.jpg?width=200,Faisalabad
f68,f5,68,5,f,Pizza Fries,from Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/5563019.jpg?width=200,Faisalabad
f69,f5,69,5,f,Chilli Mayo French Fries,Rs. 300,https://images.deliveryhero.io/image/fd-pk/Products/5563036.jpg?width=200,Faisalabad
f70,f5,70,5,f,Chicken Nuggets,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/5563040.jpg?width=200,Faisalabad
f71,f5,71,5,f,Fry & Grill Special Pizza,from Rs. 340,https://images.deliveryhero.io/image/fd-pk/Products/5563073.jpg?width=200,Faisalabad
f72,f5,72,5,f,Supreme Pizza,from Rs. 310,https://images.deliveryhero.io/image/fd-pk/Products/5563077.jpg?width=200,Faisalabad
f73,f5,73,5,f,Fajita Pizza,from Rs. 310,https://images.deliveryhero.io/image/fd-pk/Products/5563078.jpg?width=200,Faisalabad
f74,f5,74,5,f,Chicken Tikka Pizza,from Rs. 310,https://images.deliveryhero.io/image/fd-pk/Products/5563079.jpg?width=200,Faisalabad
f75,f5,75,5,f,Cheese Stuffer Pizza,Rs. 900,https://images.deliveryhero.io/image/fd-pk/Products/5563082.jpg?width=200,Faisalabad
f76,f5,76,5,f,Cheese Lover Pizza,Rs. 750,https://images.deliveryhero.io/image/fd-pk/Products/5563083.jpg?width=200,Faisalabad
f77,f5,77,5,f,Bihari Kabab Pizza,from Rs. 700,https://images.deliveryhero.io/image/fd-pk/Products/5563179.jpg?width=200,Faisalabad
f78,f5,78,5,f,Peri Peri Pizza,from Rs. 330,https://images.deliveryhero.io/image/fd-pk/Products/5563198.jpg?width=200,Faisalabad
f79,f5,79,5,f,Red Tandoori Pizza,from Rs. 330,https://images.deliveryhero.io/image/fd-pk/Products/5563199.jpg?width=200,Faisalabad
f80,f5,80,5,f,BBQ Pizza,from Rs. 330,https://images.deliveryhero.io/image/fd-pk/Products/5563200.jpg?width=200,Faisalabad
f81,f5,81,5,f,Fillet Burger,Rs. 220,https://images.deliveryhero.io/image/fd-pk/Products/5563240.jpg?width=200,Faisalabad
f82,f5,82,5,f,Zinger Burger,Rs. 270,https://images.deliveryhero.io/image/fd-pk/Products/5563241.jpg?width=200,Faisalabad
f83,f5,83,5,f,Red Supreme Burger,Rs. 350,https://images.deliveryhero.io/image/fd-pk/Products/5563242.jpg?width=200,Faisalabad
f84,f5,84,5,f,Peri Peri Burger,Rs. 470,https://images.deliveryhero.io/image/fd-pk/Products/5563244.jpg?width=200,Faisalabad
f85,f5,85,5,f,Beef Burger,Rs. 430,https://images.deliveryhero.io/image/fd-pk/Products/5563245.jpg?width=200,Faisalabad
f86,f5,86,5,f,Over Loaded Burger,Rs. 690,https://images.deliveryhero.io/image/fd-pk/Products/5563246.jpg?width=200,Faisalabad
f87,f5,87,5,f,Calzone Sandwich,from Rs. 650,https://images.deliveryhero.io/image/fd-pk/Products/5562966.jpg?width=200,Faisalabad
f88,f5,88,5,f,Chicken Sandwich,Rs. 390,https://images.deliveryhero.io/image/fd-pk/Products/5562998.jpg?width=200,Faisalabad
f89,f5,89,5,f,Crunchy Sandwich,Rs. 420,https://images.deliveryhero.io/image/fd-pk/Products/5563001.jpg?width=200,Faisalabad
f90,f5,90,5,f,Special Pasta,from Rs. 270,https://images.deliveryhero.io/image/fd-pk/Products/5535564.jpg?width=200,Faisalabad
f91,f5,91,5,f,Mineral Water,from Rs. 40,https://images.deliveryhero.io/image/fd-pk/Products/5535673.jpg?width=200,Faisalabad
f92,f5,92,5,f,Soft Drink,from Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/5563335.jpg?width=200,Faisalabad
f93,f6,93,6,f,Chicken Leg Piece,Rs. 220,https://images.deliveryhero.io/image/fd-pk/Products/3681238.jpg?width=200,Faisalabad
f94,f6,94,6,f,Chicken Breast Piece,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/3681239.jpg?width=200,Faisalabad
f95,f6,95,6,f,Soft Drink,from Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/3682371.jpg?width=200,Faisalabad
f96,f6,96,6,f,Chicken Leg Piece,Rs. 220,https://images.deliveryhero.io/image/fd-pk/Products/3681238.jpg?width=200,Faisalabad
f97,f6,97,6,f,Chicken Breast Piece,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/3681239.jpg?width=200,Faisalabad
f98,f6,98,6,f,Roghni Naan,Rs. 45,https://images.deliveryhero.io/image/fd-pk/Products/3682006.jpg?width=200,Faisalabad
f99,f6,99,6,f,Special Khamiri Roti,Rs. 25,https://images.deliveryhero.io/image/fd-pk/Products/3682008.jpg?width=200,Faisalabad
f100,f6,100,6,f,Tandoori Paratha,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/6409251.jpg?width=200,Faisalabad
f101,f6,101,6,f,Chatpata Samosa,Rs. 35,https://images.deliveryhero.io/image/fd-pk/Products/5658644.jpg?width=200,Faisalabad
f102,f6,102,6,f,Raita,Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/3682468.jpg?width=200,Faisalabad
f103,f6,103,6,f,Soft Drink,from Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/3682371.jpg?width=200,Faisalabad
f104,f6,104,6,f,Mineral Water,Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/6409259.jpg?width=200,Faisalabad
f105,f7,105,7,f,Deal 1,Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/6358394.jpg?width=200,Faisalabad
f106,f7,106,7,f,Murgh Pulao,from Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/2194795.jpg?width=200,Faisalabad
f107,f7,107,7,f,Sada Pulao,from Rs. 130,https://images.deliveryhero.io/image/fd-pk/Products/2194796.jpg?width=200,Faisalabad
f108,f7,108,7,f,Double Boti Pulao,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/3150747.jpg?width=200,Faisalabad
f109,f7,109,7,f,Zarda,from Rs. 130,https://images.deliveryhero.io/image/fd-pk/Products/2194799.jpg?width=200,Faisalabad
f110,f7,110,7,f,Favorite Combo 1,Rs. 350,https://images.deliveryhero.io/image/fd-pk/Products/6548843.jpg?width=200,Faisalabad
f111,f7,111,7,f,Deal 1,Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/6358394.jpg?width=200,Faisalabad
