foodID,restaurantID,foodNumber,linkNumber,cityCode,foodName,foodPrice,foodImage,city
l4889,l3,4889,3,l,Paratha with Omelette,from Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/4633653.jpg?width=200,Lahore
l4890,l3,4890,3,l,Aloo Paratha,from Rs. 90,https://images.deliveryhero.io/image/fd-pk/Products/4985987.jpg?width=200,Lahore
l4891,l3,4891,3,l,Veggies Cheese Omelette,from Rs. 65,https://images.deliveryhero.io/image/fd-pk/Products/5745554.jpg?width=200,Lahore
l4892,l3,4892,3,l,Daal Chawal,from Rs. 150,https://images.deliveryhero.io/image/fd-pk/Products/4757989.jpg?width=200,Lahore
l4893,l3,4893,3,l,Boiled Rice,Rs. 90,https://images.deliveryhero.io/image/fd-pk/Products/5613649.jpg?width=200,Lahore
l4894,l3,4894,3,l,Coffee,Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/4856825.jpg?width=200,Lahore
l4895,l3,4895,3,l,Doodh Patti,Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/5299680.jpg?width=200,Lahore
l4896,l3,4896,3,l,Meethi Lassi,from Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/5897039.jpg?width=200,Lahore
l4897,l3,4897,3,l,Lemo Pani,Rs. 70,https://images.deliveryhero.io/image/fd-pk/Product/6753356.jpg?width=200,Lahore
l4898,l3,4898,3,l,Gur Walay Rice,Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/4925647.jpg?width=200,Lahore
l4899,l3,4899,3,l,Meetha Paratha,Rs. 75,https://images.deliveryhero.io/image/fd-pk/Product/5951675.jpg?width=200,Lahore
l4900,l3,4900,3,l,Homemade Paratha,from Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/4757135.jpg?width=200,Lahore
l4901,l3,4901,3,l,Plain Shami Kabab,Rs. 70,https://images.deliveryhero.io/image/fd-pk/Product/6374196.jpg?width=200,Lahore
l4902,l3,4902,3,l,Potato Cheese Cutlet,from Rs. 70,https://images.deliveryhero.io/image/fd-pk/Products/5859770.jpg?width=200,Lahore
l4903,l3,4903,3,l,Mixed Raita & Salad,from Rs. 40,https://images.deliveryhero.io/image/fd-pk/Product/6753354.jpg?width=200,Lahore
l4904,l3,4904,3,l,GHee Wali Roti,from Rs. 35,https://images.deliveryhero.io/image/fd-pk/Product/5975558.jpg?width=200,Lahore
l4905,l3,4905,3,l,Raita,from Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/4757140.jpg?width=200,Lahore
l4906,l3,4906,3,l,Seasonal Salad,from Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/5598177.jpg?width=200,Lahore
l4907,l3,4907,3,l,Achar,Rs. 20,https://images.deliveryhero.io/image/fd-pk/Products/5579635.jpg?width=200,Lahore
l4908,l4,4908,4,l,Zinger Burger,Rs. 208Rs. 260,https://images.deliveryhero.io/image/fd-pk/Products/6924536.jpg?width=200,Lahore
l4909,l4,4909,4,l,Zinger Special Paratha Roll,Rs. 200Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/6924542.jpg?width=200,Lahore
l4910,l4,4910,4,l,Tikka Sandwich,Rs. 168Rs. 210,https://images.deliveryhero.io/image/fd-pk/Products/6924545.jpg?width=200,Lahore
l4911,l4,4911,4,l,Chicken Burger,Rs. 160Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/6924539.jpg?width=200,Lahore
l4912,l4,4912,4,l,Club Sandwich,Rs. 152Rs. 190,https://images.deliveryhero.io/image/fd-pk/Products/6924544.jpg?width=200,Lahore
l4913,l4,4913,4,l,Chicken Shawarma,Rs. 120Rs. 150,https://images.deliveryhero.io/image/fd-pk/Products/6924546.jpg?width=200,Lahore
l4914,l4,4914,4,l,Zinger Burger,Rs. 208Rs. 260,https://images.deliveryhero.io/image/fd-pk/Products/6924536.jpg?width=200,Lahore
l4915,l4,4915,4,l,Zinger Shawarma,Rs. 208Rs. 260,https://images.deliveryhero.io/image/fd-pk/Products/6924547.jpg?width=200,Lahore
l4916,l4,4916,4,l,Zinger Special Paratha Roll,Rs. 200Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/6924542.jpg?width=200,Lahore
l4917,l4,4917,4,l,Chicken Tikka Paratha Roll,Rs. 184Rs. 230,https://images.deliveryhero.io/image/fd-pk/Products/6924543.jpg?width=200,Lahore
l4918,l4,4918,4,l,Tikka Sandwich,Rs. 168Rs. 210,https://images.deliveryhero.io/image/fd-pk/Products/6924545.jpg?width=200,Lahore
l4919,l4,4919,4,l,Chicken Burger,Rs. 160Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/6924539.jpg?width=200,Lahore
l4920,l4,4920,4,l,Club Sandwich,Rs. 152Rs. 190,https://images.deliveryhero.io/image/fd-pk/Products/6924544.jpg?width=200,Lahore
l4921,l4,4921,4,l,Crispy Wings,from Rs. 144Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/6973434.jpg?width=200,Lahore
l4922,l4,4922,4,l,Chicken Shawarma,Rs. 120Rs. 150,https://images.deliveryhero.io/image/fd-pk/Products/6924546.jpg?width=200,Lahore
l4923,l4,4923,4,l,Plain Fries,Rs. 80Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/6924555.jpg?width=200,Lahore
l4924,l4,4924,4,l,Pepsi 345ml,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/6924560.jpg?width=200,Lahore
l4925,l4,4925,4,l,Sprite 345ml,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/6924559.jpg?width=200,Lahore
l4926,l4,4926,4,l,Omelette,Rs. 48Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/6973381.jpg?width=200,Lahore
l4927,l4,4927,4,l,Ghar Ki Roti,Rs. 32Rs. 40,https://images.deliveryhero.io/image/fd-pk/Products/6973568.jpg?width=200,Lahore
l4928,l4,4928,4,l,Chicken Shami Kabab,Rs. 40Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/6924429.jpg?width=200,Lahore
l4929,l5,4929,5,l,Pakory,from Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/5411242.jpg?width=200,Lahore
l4930,l5,4930,5,l,Small Vegetable Samosa,from Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/4615804.jpg?width=200,Lahore
l4931,l5,4931,5,l,Fries,from Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/4757517.jpg?width=200,Lahore
l4932,l5,4932,5,l,Aloo Roll,from Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/5300625.jpg?width=200,Lahore
l4933,l5,4933,5,l,Chicken Shami Kabbab,from Rs. 350,https://images.deliveryhero.io/image/fd-pk/Products/6217872.jpg?width=200,Lahore
l4934,l5,4934,5,l,Deal 6,from Rs. 199,https://images.deliveryhero.io/image/fd-pk/Products/7174311.jpg?width=200,Lahore
l4935,l5,4935,5,l,Anda Paratha ,from Rs. 110,https://images.deliveryhero.io/image/fd-pk/Products/4971100.jpg?width=200,Lahore
l4936,l5,4936,5,l,Palak Ghost,Rs. 150,https://images.deliveryhero.io/image/fd-pk/Products/7288608.jpg?width=200,Lahore
l4937,l5,4937,5,l,Deghi Palak Ghost,Rs. 170,https://images.deliveryhero.io/image/fd-pk/Products/7288609.jpg?width=200,Lahore
l4938,l5,4938,5,l,Chicken Seekh Kabab,Rs. 150,https://images.deliveryhero.io/image/fd-pk/Products/7288613.jpg?width=200,Lahore
l4939,l5,4939,5,l,Palak Ghost,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/7288624.jpg?width=200,Lahore
l4940,l5,4940,5,l,Zinger Burger,from Rs. 210,https://images.deliveryhero.io/image/fd-pk/Products/7174313.jpg?width=200,Lahore
l4941,l5,4941,5,l,Chicken Nuggets,from Rs. 220,https://images.deliveryhero.io/image/fd-pk/Products/4717170.jpg?width=200,Lahore
l4942,l5,4942,5,l,Pakory,from Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/5411242.jpg?width=200,Lahore
l4943,l5,4943,5,l,Small Vegetable Samosa,from Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/4615804.jpg?width=200,Lahore
l4944,l5,4944,5,l,Fries,from Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/4757517.jpg?width=200,Lahore
l4945,l5,4945,5,l,Aloo Roll,from Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/5300625.jpg?width=200,Lahore
l4946,l5,4946,5,l,Small Chicken Samosa,from Rs. 220,https://images.deliveryhero.io/image/fd-pk/Products/4977181.jpg?width=200,Lahore
l4947,l5,4947,5,l,Chattpata Noodles,from Rs. 169,https://images.deliveryhero.io/image/fd-pk/Products/5558649.jpg?width=200,Lahore
l4948,l5,4948,5,l,Chicken Roll,from Rs. 260,https://images.deliveryhero.io/image/fd-pk/Products/6398323.jpg?width=200,Lahore
l4949,l5,4949,5,l,Chicken Seakh Kabab,from Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/6531532.jpg?width=200,Lahore
l4950,l5,4950,5,l,Home-Made Chapati,Rs. 25,https://images.deliveryhero.io/image/fd-pk/Products/5300626.jpg?width=200,Lahore
l4951,l5,4951,5,l,Home Made Paratha ,Rs. 70,https://images.deliveryhero.io/image/fd-pk/Products/5300628.jpg?width=200,Lahore
l4952,l5,4952,5,l,Pepsi 345ml,Rs. 40,https://images.deliveryhero.io/image/fd-pk/Products/5288988.jpg?width=200,Lahore
