reviewID,restaurantID,reviewNumber,linkNumber,cityCode,reviewBy,reviewRating,reviewAt,reviewDescription,city
r3362,r28,3362,28,r,Zeeshan,1/5 Stars,05-01-21,"Worst taste ever, worst bun, burnt fries, chicken was like rubber. Worst food ever i saw, totally waste of money, put it in the garbage",Rawalpindi
r3363,r28,3363,28,r,Dr-shehzad,1/5 Stars,28-12-20,Very bad delay service food was like 5 days old bad experinece,Rawalpindi
r3364,r28,3364,28,r,Lâyba,1/5 Stars,25-12-20,"Very spicy roll, fries were stale, v bad experience",Rawalpindi
r3365,r29,3365,29,r,Abbas,5/5 Stars,11-09-21,awesome 👌 yummy and delicious 😋 thanks,Rawalpindi
r3366,r29,3366,29,r,Waleed,5/5 Stars,08-09-21,"Best food money can buy! Clean, hygienic and cooked to perfection. I was shocked at the amount of pasta and chicken. It is a real steal: you are getting way more than what you are paying for! Highly recommend!!",Rawalpindi
r3367,r29,3367,29,r,Ayesha,5/5 Stars,17-08-21,Good,Rawalpindi
r3368,r29,3368,29,r,WaqarImran,3/5 Stars,16-08-21,Quantity of French fries and Manchurian was too less. Very disappointed to see the quantity.,Rawalpindi
r3369,r29,3369,29,r,U,2/5 Stars,13-08-21,Smelly chicken mince. It was all clamped up. Pasta was bland,Rawalpindi
r3370,r29,3370,29,r,Mamoona,5/5 Stars,03-08-21,Awesome 💯👍,Rawalpindi
r3371,r29,3371,29,r,Laiba,1/5 Stars,30-07-21,Fzol,Rawalpindi
r3372,r29,3372,29,r,Naeem,1/5 Stars,09-07-21,Very bad,Rawalpindi
r3373,r29,3373,29,r,Pal,1/5 Stars,01-07-21,just red sauce he thi koi taste nhi koi chicken nhi or quantity itni kam very bad experiance,Rawalpindi
r3374,r29,3374,29,r,Usman,4/5 Stars,16-06-21,Bad taste fazul restaurant,Rawalpindi
r3375,r29,3375,29,r,Mamoona,2/5 Stars,15-06-21,Not good,Rawalpindi
r3376,r29,3376,29,r,Meshal,5/5 Stars,31-05-21,Excellent. I keep ordering from here,Rawalpindi
r3377,r29,3377,29,r,Eman,5/5 Stars,28-05-21,It was delicious and really enjoy the taste,Rawalpindi
r3378,r29,3378,29,r,QuratUlAin,5/5 Stars,17-04-21,A bit spicy,Rawalpindi
r3379,r29,3379,29,r,Ayesha,5/5 Stars,16-04-21,Bestest quality pastas,Rawalpindi
r3380,r29,3380,29,r,Faizan,2/5 Stars,12-04-21,No taste!!,Rawalpindi
r3381,r29,3381,29,r,WaqarImran,3/5 Stars,24-03-21,Not satisfied with the taste this time. Previously taste was awesome,Rawalpindi
r3382,r29,3382,29,r,Waleed,1/5 Stars,18-03-21,"Hair inside the food, no sause in pasta, tasteless. Your quality is deteriorating.",Rawalpindi
r3383,r29,3383,29,r,Sidra,4/5 Stars,18-03-21,The spaghetti tasted average at best.,Rawalpindi
r3384,r29,3384,29,r,Meshal,5/5 Stars,16-03-21,Excellent hot food!,Rawalpindi
r3385,r29,3385,29,r,Aqsa,1/5 Stars,14-03-21,The food was pathetic,Rawalpindi
r3386,r29,3386,29,r,WaqarImran,5/5 Stars,10-03-21,Good quality and quantity of food.,Rawalpindi
r3387,r29,3387,29,r,Kashan,1/5 Stars,08-03-21,My order cost 242 rupees but I got charged 300 rupees because rider had no change.,Rawalpindi
r3388,r29,3388,29,r,Areeda,3/5 Stars,07-03-21,The mac n cheese was same as red sauce no difference the amount of oil was alot I'm actually a big fan of your pastas but this time i regret ordering it,Rawalpindi
r3389,r29,3389,29,r,Areeda,5/5 Stars,04-03-21,Red sauce pasta tasted odd but loved the mac n cheese,Rawalpindi
r3390,r29,3390,29,r,Wahaib,1/5 Stars,01-03-21,Bad quality and taste was also not good,Rawalpindi
r3391,r29,3391,29,r,QuratUlAin,5/5 Stars,28-02-21,Love Your Hand Zaiqa. I Truely want classes from you,Rawalpindi
r3392,r29,3392,29,r,Jabir,5/5 Stars,28-02-21,It was a wow 👍🏼,Rawalpindi
r3393,r29,3393,29,r,Laiba,5/5 Stars,27-02-21,Highly recommend,Rawalpindi
r3394,r29,3394,29,r,Qurat-ul-Ain,1/5 Stars,23-02-21,Worst pasta ever. It had too much salt and weird oil taste,Rawalpindi
r3395,r29,3395,29,r,asfa,1/5 Stars,23-02-21,Hello your rider didn't return my amount,Rawalpindi
r3396,r29,3396,29,r,Tayyaba,3/5 Stars,21-02-21,Pathetic.  Too much spicy.,Rawalpindi
r3397,r29,3397,29,r,Aimen,1/5 Stars,17-02-21,Too expensive!!,Rawalpindi
r3398,r29,3398,29,r,Saima,2/5 Stars,17-02-21,Too spicy vegetables had no crunch,Rawalpindi
r3399,r29,3399,29,r,Afifah,3/5 Stars,07-02-21,"Pastas are good 
hot chocolate is not worth it",Rawalpindi
r3400,r29,3400,29,r,Abeer,4/5 Stars,04-02-21,Too much black pepper in the pasta,Rawalpindi
r3401,r29,3401,29,r,Muhammad,5/5 Stars,03-02-21,"Great food, Recommended!",Rawalpindi
r3402,r29,3402,29,r,Ahmad,3/5 Stars,29-01-21,Salan gira howa tha not packed properly else it was good,Rawalpindi
r3403,r30,3403,30,r,Hamza,2/5 Stars,26-08-21,Fajita Pizza tasted good.,Rawalpindi
r3404,r30,3404,30,r,Naeem,1/5 Stars,09-08-21,"Pizza was not good , not fully baked.. taste was so so .. pakibg was also not proper as pizza was stuck on the upper side of box…",Rawalpindi
r3405,r30,3405,30,r,Shahan,1/5 Stars,25-07-21,Pathetic.,Rawalpindi
r3406,r30,3406,30,r,Swaira,1/5 Stars,22-07-21,Pasta was very bland.,Rawalpindi
r3407,r30,3407,30,r,Rose,1/5 Stars,01-07-21,Such a tasteless and burnt meal. I don't know where would you guys go by doing such deeds in this world. How do you sleep well.,Rawalpindi
r3408,r30,3408,30,r,Malik,5/5 Stars,28-06-21,Food was good but need Bill as well,Rawalpindi
r3409,r30,3409,30,r,Sobia,1/5 Stars,23-06-21,Very bad food,Rawalpindi
r3410,r30,3410,30,r,Aqib,1/5 Stars,18-06-21,Not delicious,Rawalpindi
r3411,r30,3411,30,r,Khadija,3/5 Stars,12-06-21,The pizza is very small for price of 430.,Rawalpindi
r3412,r30,3412,30,r,MuhammedUmair,5/5 Stars,23-05-21,Good,Rawalpindi
r3413,r30,3413,30,r,Muhammad,5/5 Stars,18-05-21,Best pizza,Rawalpindi
r3414,r30,3414,30,r,imran,4/5 Stars,16-05-21,"its ok, not extra ordinary",Rawalpindi
r3415,r30,3415,30,r,Yasir,1/5 Stars,15-05-21,Not good. Main ny zinger burger order kiya tha or ayia simple chicken burger tha jo ke bilkul acha nhi tha or main ny cold drink bhi order kie thi jo ke thi hi nhi. Or ayia bhi bht late tha. Ainda idhr sy order nhi kerun ga,Rawalpindi
r3416,r30,3416,30,r,Waleed,3/5 Stars,12-05-21,Alfredo Pasta is total waste of money. Quality below average.,Rawalpindi
r3417,r30,3417,30,r,Kashif,5/5 Stars,08-05-21,Shawarma was really good everyone likes it more I recommend to all definitely try it,Rawalpindi
r3418,r30,3418,30,r,Muhammad,1/5 Stars,07-05-21,"Meet is not cooked 
Peices are red 
Bad Experience",Rawalpindi
r3419,r30,3419,30,r,Amna,1/5 Stars,03-05-21,It was reallllyyy less in quantity. Not worth the price,Rawalpindi
r3420,r30,3420,30,r,Mumraiz,1/5 Stars,17-04-21,very small,Rawalpindi
r3421,r30,3421,30,r,Muhammad,5/5 Stars,11-04-21,V good,Rawalpindi
r3422,r30,3422,30,r,Hassan,1/5 Stars,14-03-21,Hair was found in food,Rawalpindi
r3423,r30,3423,30,r,Maliha,2/5 Stars,27-02-21,"Pasta of the hatrick deal was not good last time I ordered. It was stale, so I threw it out😕😕",Rawalpindi
r3424,r30,3424,30,r,Ibrahim,5/5 Stars,25-02-21,Pizza was awsome and so was the rider,Rawalpindi
r3425,r30,3425,30,r,Khadija,2/5 Stars,17-02-21,"Pasta was very bad in taste
While pizza and burger were delicious 👍",Rawalpindi
r3426,r30,3426,30,r,Hoorain,5/5 Stars,15-02-21,Out class like 4 star restaurants try it!! their pasta very good,Rawalpindi
r3427,r30,3427,30,r,Hamad,5/5 Stars,02-02-21,Great taste and affordable price,Rawalpindi
r3428,r34,3428,34,r,Abraham,1/5 Stars,30-08-21,Horrible stale food with no naan and fries which are shown on the picture,Rawalpindi
r3429,r34,3429,34,r,Shahid,1/5 Stars,23-07-21,W,Rawalpindi
r3430,r34,3430,34,r,Shahid,4/5 Stars,17-07-21,Mirchy bht thi khaya hi ni gya,Rawalpindi
r3431,r34,3431,34,r,Abdul,5/5 Stars,08-07-21,MashALLAH bohar hi mazedar khaan tha yani maza aya kaha kay ALLAH PAK KHOOB BARKAT ATA KARIEN,Rawalpindi
r3432,r34,3432,34,r,Rabiya,5/5 Stars,07-07-21,That was just amazing but the rider was fraud he stole money from my maid. Very unprofessional and cheap act,Rawalpindi
r3433,r34,3433,34,r,Laiba,5/5 Stars,02-07-21,Amazing,Rawalpindi
r3434,r34,3434,34,r,Muhammadzaeem,1/5 Stars,16-06-21,Order said its roghni naan but I received sada khameer roti not even kulcha,Rawalpindi
r3435,r34,3435,34,r,Muhammad,5/5 Stars,08-06-21,Amazing taste,Rawalpindi
r3436,r34,3436,34,r,Dr.Aamna,4/5 Stars,24-04-21,Good quantity & taste. Just a bit too oily,Rawalpindi
r3437,r34,3437,34,r,Adil,5/5 Stars,22-03-21,Very good taste,Rawalpindi
r3438,r34,3438,34,r,Wasiq,5/5 Stars,11-03-21,Taste was super awesome,Rawalpindi
r3439,r34,3439,34,r,Rashid,4/5 Stars,01-03-21,"hygeine ka or khayal rakhay, waise khana bohut acha tha",Rawalpindi
r3440,r34,3440,34,r,azaan,5/5 Stars,28-02-21,Awsm taste,Rawalpindi
r3441,r34,3441,34,r,Wasiq,5/5 Stars,25-02-21,Zabardast Taste. Not too oily nor too spicy. Just perfect,Rawalpindi
r3442,r34,3442,34,r,Umair,5/5 Stars,18-02-21,Its got best taste in town for the broast. But they really need to work on chatni..I suggested alot of time but didnt work.. In this order I couldn't got mint chatni besides ordering and spending money,Rawalpindi
r3443,r34,3443,34,r,Abdul,2/5 Stars,13-02-21,"Order was on time. However, instead of complete broast, 4x chest pieces were sent (leg pieces were not there). Raita was only 3-4 table spoons.",Rawalpindi
r3444,r34,3444,34,r,azaan,5/5 Stars,13-02-21,All tym favourite,Rawalpindi
r3445,r34,3445,34,r,Hadia,5/5 Stars,09-02-21,Plz use pood panda ❤️❤️,Rawalpindi
r3446,r34,3446,34,r,Muhammad,2/5 Stars,04-02-21,Food is usually good but it came cold today.,Rawalpindi
r3447,r34,3447,34,r,Awais,2/5 Stars,26-01-21,Their food was half cooked containing blood,Rawalpindi
r3448,r34,3448,34,r,Waqas,5/5 Stars,14-01-21,"there shouldn't be tomatoes in haleem, its taste to improve. 
While roll parathas are the yummiest.",Rawalpindi
r3449,r34,3449,34,r,muhammad,5/5 Stars,09-01-21,Amazing food very tasty,Rawalpindi
r3450,r34,3450,34,r,Haseeb,5/5 Stars,06-01-21,Good taste,Rawalpindi
r3451,r34,3451,34,r,shaheer,5/5 Stars,02-01-21,best brost in town,Rawalpindi
r3452,r34,3452,34,r,yasir,4/5 Stars,22-12-20,Try to make it less oily please,Rawalpindi
r3453,r34,3453,34,r,Momina,1/5 Stars,18-12-20,The rider was soo rude Rasta Nhi mil RHA tha uskoooo,Rawalpindi
r3454,r34,3454,34,r,HAAD,5/5 Stars,09-12-20,Best,Rawalpindi
r3455,r34,3455,34,r,Jahanzeb,1/5 Stars,28-11-20,It was just a simple fried chicken- Lahore Chargha Style- Nothing Special- very ordinary experience- Full Oily Deep Fried Chicken.,Rawalpindi
r3456,r34,3456,34,r,Riza,5/5 Stars,07-11-20,Awesome taste.......,Rawalpindi
r3457,r34,3457,34,r,Mr,5/5 Stars,13-10-20,Good keep it up 👍,Rawalpindi
r3458,r35,3458,35,r,Mramjad,4/5 Stars,21-05-21,Food was good. But the rice were very less in quantity.  I ordered 2 double biryani.  But rice were not enough for a single person in one double. So pls increaes the quantity.  You are not chraging less. As compares to other good food brands you are selling less quantity.,Rawalpindi
r3459,r35,3459,35,r,FareedAhmed,1/5 Stars,20-05-21,Beef biryani ka order tha or chicken mile not good ..,Rawalpindi
r3460,r35,3460,35,r,Imran,1/5 Stars,16-04-21,3rd class beef biryani. Guys Don't waste your money.,Rawalpindi
r3461,r35,3461,35,r,Abeera,4/5 Stars,07-04-21,Should change plastic packing as it is injurious to health,Rawalpindi
r3462,r35,3462,35,r,Abeera,5/5 Stars,06-04-21,Very yummy beef biryani... But you have to instruct them first that u need spicy one,Rawalpindi
r3463,r35,3463,35,r,Hassaan,4/5 Stars,28-03-21,Make your Biryani a oackage which includes Raita and salad as any burger contains Ketchup. It should not be like we have to order seperately.,Rawalpindi
r3464,r35,3464,35,r,Faaz,3/5 Stars,17-03-21,Potatoes were not there in box,Rawalpindi
r3465,r35,3465,35,r,S,1/5 Stars,01-03-21,In complete order,Rawalpindi
r3466,r35,3466,35,r,Mahrukh,1/5 Stars,13-02-21,Mera aik star dene ka bhi dil nhi ker raha mager kya karoon majboori he... Sharam ani chahiye ap logon ko...kya humare paise haram keh hote hote hein jo zaya ker dein ..biryani nhi zehar tha woh smell thi uss me chicken bhi kala or khoon wala tha under se..pathetic ..Plz jo koi bhi yeh review parh raha he woh ghlti se bhi inn se kuch na le...Pichle do din se mujhe diarrhoea he or pait me dard bhi he ...Shame on you guys🤮👎🏻,Rawalpindi
r3467,r35,3467,35,r,Malik,1/5 Stars,11-02-21,I have ordered beef pulao but they sent chicken bariyani that was too spicy and slaty,Rawalpindi
r3468,r35,3468,35,r,Attasam,1/5 Stars,10-02-21,Taste is very bad,Rawalpindi
r3469,r35,3469,35,r,Irshad,1/5 Stars,06-02-21,bakwas,Rawalpindi
r3470,r35,3470,35,r,Zara,2/5 Stars,06-02-21,Too much oily product and have not cooked well..,Rawalpindi
r3471,r35,3471,35,r,Musaad,1/5 Stars,31-01-21,Very spicy and okayish,Rawalpindi
r3472,r35,3472,35,r,Muhammad,2/5 Stars,26-01-21,Expensive rates and was not so good just a one chicken piece at the price of 290 they improve their rates according to their quality.,Rawalpindi
r3473,r35,3473,35,r,Rijaab,3/5 Stars,22-01-21,The taste of biryani wasn't that good enough.,Rawalpindi
r3474,r35,3474,35,r,Zubair,3/5 Stars,13-01-21,No raita salad dry rice,Rawalpindi
r3475,r35,3475,35,r,Ali,1/5 Stars,09-01-21,"The worst food ever tasted. The food was not fresh and tasted very bad.
The food was without Raita and Salad.",Rawalpindi
r3476,r35,3476,35,r,SyedTameem,4/5 Stars,28-12-20,They forgot Raita,Rawalpindi
r3477,r35,3477,35,r,Muizza,1/5 Stars,23-12-20,Terrible taste,Rawalpindi
r3478,r35,3478,35,r,natasha,2/5 Stars,17-12-20,Price is too much but quantity and taste wasn't that good make it spicy,Rawalpindi
r3479,r35,3479,35,r,Maryam,1/5 Stars,16-12-20,There was no boti in chicken biryani,Rawalpindi
r3480,r36,3480,36,r,Qamar,5/5 Stars,08-08-21,Good but too much careem,Rawalpindi
r3481,r36,3481,36,r,Usama,1/5 Stars,06-08-21,Pizza🤢🤮🤮🤮,Rawalpindi
r3482,r36,3482,36,r,Rimsha,5/5 Stars,04-06-21,Best best,Rawalpindi
r3483,r36,3483,36,r,KAMRAN,5/5 Stars,30-05-21,Good and very fast delivery,Rawalpindi
r3484,r36,3484,36,r,Malik,1/5 Stars,21-03-21,Taste,Rawalpindi
r3485,r36,3485,36,r,MohammadKhalid,1/5 Stars,01-01-21,Very low quality food,Rawalpindi
r3486,r36,3486,36,r,Aamir,3/5 Stars,09-12-20,Quantity was less than expected.,Rawalpindi
r3487,r36,3487,36,r,Daniyal,3/5 Stars,27-11-20,Yeah,Rawalpindi
r3488,r36,3488,36,r,Raja,1/5 Stars,19-11-20,Bad taste too much expensive as compared to  item,Rawalpindi
r3489,r36,3489,36,r,Taimur,5/5 Stars,25-10-20,The pizza was bit small.,Rawalpindi
r3490,r38,3490,38,r,Mohid,3/5 Stars,27-07-21,"Not a proper shawarma, just shawarma bread nd sweet chickn pieces",Rawalpindi
r3491,r38,3491,38,r,Abubakr,5/5 Stars,19-07-21,They were fresh and value for money,Rawalpindi
r3492,r38,3492,38,r,hira,1/5 Stars,18-07-21,Ordered a zinger burger but it was not as expected. It was a plain chicken patty with no crunch. Fries portion was very small,Rawalpindi
r3493,r39,3493,39,r,MajQasim,5/5 Stars,31-07-21,very good,Rawalpindi
r3494,r39,3494,39,r,Mohsin,5/5 Stars,31-05-21,great,Rawalpindi
r3495,r39,3495,39,r,Faiq,5/5 Stars,14-05-21,Good,Rawalpindi
r3496,r39,3496,39,r,Ehtasham,5/5 Stars,21-04-21,Thaka,Rawalpindi
r3497,r39,3497,39,r,Muhammad,1/5 Stars,07-04-21,"The food taste was very much pathetic honestly speaking 330rs i spent were totally useless.Had to throw it as the quality was so pathetic there was blood in chicken piece,the kababs were giving smell",Rawalpindi
r3498,r39,3498,39,r,Ghufran,1/5 Stars,20-03-21,I ordered food and within a minute it said delivered. Need a complimentary voucher against the order,Rawalpindi
r3499,r39,3499,39,r,ansar,3/5 Stars,04-03-21,Food quality not good at all,Rawalpindi
r3500,r39,3500,39,r,Rumman,1/5 Stars,19-02-21,Kababs are missing plus rice quantity is almost half. And when i asked they said foodpanda has told us to do so on this deal.... Its not the discount. Its like pay less get less... Same same.,Rawalpindi
r3501,r39,3501,39,r,Ehtasham,5/5 Stars,15-01-21,The pulao was amazing and the chicken was perfect you should order form this chain,Rawalpindi
r3502,r39,3502,39,r,Syed,5/5 Stars,14-01-21,Rider boht acha tha boht izzat ki hmari Thanks.,Rawalpindi
r3503,r39,3503,39,r,Ahmed,4/5 Stars,31-12-20,"Please, also add options of disposable plate and spoon.",Rawalpindi
r3504,r39,3504,39,r,Raja,5/5 Stars,23-11-20,No,Rawalpindi
r3505,r40,3505,40,r,umar,1/5 Stars,15-08-21,"Very pathetic substandard quality and the quantity was not as per the price charged , it's an humble request for Foodpanda to not register with substandard street food points which are not falling under a certain Quality/standard criteria",Rawalpindi
r3506,r40,3506,40,r,Hina,1/5 Stars,10-08-21,Pathetic packing and very less quantity,Rawalpindi
r3507,r40,3507,40,r,Fahad,1/5 Stars,09-08-21,Ordered chicken chow men.  It was worse in taste. Food was spilled and quantity was very less.  No sauces used.  Oil was everywhere,Rawalpindi
r3508,r40,3508,40,r,Sami,1/5 Stars,29-07-21,Worst experience was so so bad I can't even tell without crying...,Rawalpindi
r3509,r40,3509,40,r,Kamil,1/5 Stars,25-06-21,Really bad experience with desi kitchen bad taste bad packing,Rawalpindi
r3510,r40,3510,40,r,adnan,1/5 Stars,24-03-21,Waste of money,Rawalpindi
r3511,r40,3511,40,r,Soleha,5/5 Stars,02-01-21,Quantity was very less,Rawalpindi
r3512,r40,3512,40,r,Vladmir,3/5 Stars,13-11-20,Chowmein were spaghetti and were in way less quantity it's way expensive,Rawalpindi
r3513,r42,3513,42,r,Awais,5/5 Stars,03-09-21,"Food was delicious, but at least give napkins and ketchup with them and send the ordered choice of bottle... It happened 3rd time in a row",Rawalpindi
r3514,r42,3514,42,r,Zeeshan,1/5 Stars,04-07-21,Service was good but product was very bad.,Rawalpindi
r3515,r42,3515,42,r,Farrukh,5/5 Stars,20-06-21,"Pizza was good. Burgers were also good. However, time taken was more tgan half hour then time displayed.",Rawalpindi
r3516,r42,3516,42,r,Arslan,1/5 Stars,29-03-21,"No fries , coleslaw with zinger burger, no mayo inside 🙄 just a dry burger",Rawalpindi
r3517,r42,3517,42,r,Mohsin,5/5 Stars,26-02-21,Taste is very good. Delicious pizza,Rawalpindi
r3518,r43,3518,43,r,Ahmed,1/5 Stars,08-09-21,Very less quantity totally disoopointed,Rawalpindi
r3519,r43,3519,43,r,Hamza,3/5 Stars,03-09-21,Fantastic,Rawalpindi
r3520,r43,3520,43,r,Inbisat,3/5 Stars,27-08-21,Good taste but too less amount of rice,Rawalpindi
r3521,r43,3521,43,r,Sehrish,5/5 Stars,24-08-21,Not good in taste n very spicy,Rawalpindi
r3522,r43,3522,43,r,ayesha,5/5 Stars,18-08-21,excellent taste. received hot & fresh,Rawalpindi
r3523,r43,3523,43,r,Shahroz,3/5 Stars,16-08-21,Good,Rawalpindi
r3524,r43,3524,43,r,Johar,1/5 Stars,15-08-21,It's not good and not enough..,Rawalpindi
r3525,r43,3525,43,r,Aiman,4/5 Stars,12-08-21,I requested to not to put spices and Dahi ballay were garnished with green chili 🤷,Rawalpindi
r3526,r43,3526,43,r,ayesha,4/5 Stars,11-08-21,the taste was nice as always but vegetables were less as compared to my previous order. the quantity was also reduced,Rawalpindi
r3527,r43,3527,43,r,ayesha,5/5 Stars,08-08-21,excellent as always… all according to my request,Rawalpindi
r3528,r43,3528,43,r,Maria,3/5 Stars,04-08-21,"Chowmein was good, but chicken chunks were very less",Rawalpindi
r3529,r43,3529,43,r,Aman,1/5 Stars,04-08-21,Not good 🤪😠,Rawalpindi
r3530,r43,3530,43,r,Asma,5/5 Stars,03-08-21,yummy,Rawalpindi
r3531,r43,3531,43,r,Mahnoor,4/5 Stars,01-08-21,Quantity of food can be improved. Rice were in a generous quantity but manchurian was sent in a small cup which was not sufficient. But overall I liked the taste keep up,Rawalpindi
r3532,r43,3532,43,r,Sumbal,1/5 Stars,31-07-21,Food wasn't even fine.,Rawalpindi
r3533,r43,3533,43,r,Syeda,1/5 Stars,28-07-21,Dal bht buri,Rawalpindi
r3534,r43,3534,43,r,Dua,1/5 Stars,27-07-21,Not good,Rawalpindi
r3535,r43,3535,43,r,Owais,1/5 Stars,26-07-21,I ordered chicken chilli but instead I got Manchurian worst service ever & food was too much salty,Rawalpindi
r3536,r43,3536,43,r,ayesha,1/5 Stars,24-07-21,excellent taste. all was as i requested but i would prefer if even lesser oil is used and veggies are boiled more when i reorder,Rawalpindi
r3537,r43,3537,43,r,Nida,1/5 Stars,23-07-21,Chicken chowmin bola tha but no chicken nd taste b itna acha ni tha,Rawalpindi
r3538,r43,3538,43,r,Mubashir,1/5 Stars,23-07-21,Food was average,Rawalpindi
r3539,r43,3539,43,r,Shoaib,4/5 Stars,21-07-21,Rice were little hard. But daal was very tasty.,Rawalpindi
r3540,r43,3540,43,r,Jhanger,4/5 Stars,15-07-21,Chiken chowmen is good,Rawalpindi
r3541,r43,3541,43,r,Ayesha,1/5 Stars,11-07-21,excellent,Rawalpindi
r3542,r43,3542,43,r,Ayesha,5/5 Stars,04-07-21,excellent taste… hot n fresh food served. i ordered a diet soft drink and received a reular,Rawalpindi
r3543,r43,3543,43,r,Javaria,1/5 Stars,01-07-21,Nuggets were gud but dahi ballay not as such😒.. I jst wasted them.,Rawalpindi
r3544,r43,3544,43,r,Javaria,4/5 Stars,21-06-21,It was good❤️,Rawalpindi
r3545,r43,3545,43,r,Javaria,3/5 Stars,20-06-21,It. Was not as good as it should be😒🚫,Rawalpindi
r3546,r43,3546,43,r,Daman,3/5 Stars,16-06-21,Order bohat late deliver krty ..... but taste is good ..... 8/10,Rawalpindi
r3547,r43,3547,43,r,Nimra,5/5 Stars,06-06-21,Awsome,Rawalpindi
r3548,r43,3548,43,r,umar,5/5 Stars,29-05-21,Good quality,Rawalpindi
r3549,r43,3549,43,r,Arham,1/5 Stars,29-05-21,The food was pathetic untasty bad i more looked like vegetable chowmein than chicken chowmein,Rawalpindi
r3550,r43,3550,43,r,Huma,1/5 Stars,26-05-21,Very tasteless,Rawalpindi
r3551,r43,3551,43,r,aitzaz,1/5 Stars,21-05-21,Bekar khana rice b Sai sa cook ni thay or daal tou bas na puchen,Rawalpindi
r3552,r43,3552,43,r,Jamil,1/5 Stars,19-05-21,I ordered chicken chilli but was served some measly soup and the quantity is too less,Rawalpindi
r3553,r43,3553,43,r,Nudra,5/5 Stars,18-05-21,Chowmein taste was good and Russian salad's quantity is very much low taste was okay,Rawalpindi
r3554,r43,3554,43,r,RJ,1/5 Stars,17-05-21,worst food,Rawalpindi
r3555,r43,3555,43,r,Noman,4/5 Stars,12-05-21,"Taste was good, but quantity of food was not enough for average person. Reduced serving for single person.",Rawalpindi
r3556,r43,3556,43,r,Omar,5/5 Stars,12-05-21,Amazing,Rawalpindi
r3557,r43,3557,43,r,AliAzmat,1/5 Stars,09-05-21,That was not what i ordered. 2 simple paratha of 160 rupees. How is it possible. It worth maximum only 20/25 rupees each. Too costly and of low quality.,Rawalpindi
r3558,r44,3558,44,r,Arooj,1/5 Stars,27-08-21,Vwry bad taste of spegheti chowmein,Rawalpindi
r3559,r44,3559,44,r,Haroon,3/5 Stars,24-08-21,👎👎👎,Rawalpindi
r3560,r44,3560,44,r,Aniqa,1/5 Stars,13-08-21,Rider misbehaved so much .so disappointed.,Rawalpindi
r3561,r44,3561,44,r,Haroon,2/5 Stars,08-08-21,👎,Rawalpindi
r3562,r44,3562,44,r,Maham,1/5 Stars,31-07-21,"Hadh se zaida ghatiya zinger burger, phainka saray ka sara......310 rupay zaya kye.....smell aa rahi thi, ainda tauba jo kabhi khch mungwaya yahan se",Rawalpindi
r3563,r44,3563,44,r,Ahmed,1/5 Stars,31-07-21,Pizaa was not good at all and zinger burger bun needs quality,Rawalpindi
r3564,r44,3564,44,r,Abdullah,5/5 Stars,16-07-21,Good pizza tahzeeb k muqably ka hy,Rawalpindi
r3565,r44,3565,44,r,Ghazia,5/5 Stars,15-07-21,Taste is delicious,Rawalpindi
r3566,r44,3566,44,r,Taher,2/5 Stars,14-07-21,Cheese naan was not upto quality,Rawalpindi
r3567,r44,3567,44,r,Muzammil,5/5 Stars,07-07-21,Good quality and quantity. Loved the taste of the grilled chicken.,Rawalpindi
r3568,r44,3568,44,r,mariam,4/5 Stars,04-07-21,Good,Rawalpindi
r3569,r44,3569,44,r,Raja,1/5 Stars,15-06-21,Very bad experience burger is not a good,Rawalpindi
r3570,r44,3570,44,r,Fazeel,4/5 Stars,15-06-21,"Food Quality was very good, Quick delivery.",Rawalpindi
r3571,r44,3571,44,r,Maira,4/5 Stars,06-06-21,Previously I have ordered chowmein from Qasr e Namkeen it was good but this time The chowmein was not good at all it was so spicy,Rawalpindi
r3572,r44,3572,44,r,Abdul,1/5 Stars,05-06-21,It was hard...not juicy...bbq not recommended,Rawalpindi
r3573,r44,3573,44,r,Hashir,5/5 Stars,04-06-21,It was excellent,Rawalpindi
r3574,r44,3574,44,r,Qaiser,1/5 Stars,01-06-21,Kabab was okay but... Burnt tikka.. Bitter in taste  ... A little disappointed this time.,Rawalpindi
r3575,r44,3575,44,r,Laibaa,1/5 Stars,31-05-21,Taste was not good.,Rawalpindi
r3576,r44,3576,44,r,ZAMEER,3/5 Stars,19-05-21,Food was of not good quality...poor Kebabs,Rawalpindi
r3577,r44,3577,44,r,Hassan,1/5 Stars,18-05-21,Disgusting food. Don’t even try,Rawalpindi
r3578,r44,3578,44,r,Saad,1/5 Stars,18-05-21,To much rubbish made by cook.,Rawalpindi
r3579,r44,3579,44,r,Awais,1/5 Stars,17-05-21,Khana pehly ka garam kiya huwa tha  broast bilkul thek nahi tha..quality poor..,Rawalpindi
r3580,r44,3580,44,r,Salik,1/5 Stars,14-05-21,Don't waste your money ay Qasr-e-Namkeen,Rawalpindi
r3581,r44,3581,44,r,UZAIR,1/5 Stars,10-05-21,Bakwas ha,Rawalpindi
r3582,r44,3582,44,r,Annie,2/5 Stars,10-05-21,Rice were extremely salty & Manchurian had zero gravy.,Rawalpindi
r3583,r44,3583,44,r,Muhammad,5/5 Stars,09-05-21,Best quality and best quantity,Rawalpindi
r3584,r44,3584,44,r,Asad,5/5 Stars,07-05-21,Nicely,Rawalpindi
r3585,r44,3585,44,r,Ayesha,1/5 Stars,06-05-21,One item missing,Rawalpindi
