linkNumber,foodName,foodPrice,foodImage,city
5,Daal Mash,Rs. 130,https://images.deliveryhero.io/image/fd-pk/Products/7004065.jpg?width=200,Karachi
5,Chicken Achar Gosht,Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/7004068.jpg?width=200,Karachi
5,Chicken Biryani,Rs. 160,https://images.deliveryhero.io/image/fd-pk/Products/7004071.jpg?width=200,Karachi
5,Bun Kabab,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/7039233.jpg?width=200,Karachi
5,Chana daal,Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/7158188.jpg?width=200,Karachi
5,Raita,Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/7004149.jpg?width=200,Karachi
5,Salad,Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/7004150.jpg?width=200,Karachi
5,Roti,Rs. 15,https://images.deliveryhero.io/image/fd-pk/Products/7004151.jpg?width=200,Karachi
5,Aloo ka paratha,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/7158189.jpg?width=200,Karachi
5,7 Up 345ml,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/7004184.jpg?width=200,Karachi
5,Pepsi 345ml,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/7004185.jpg?width=200,Karachi
5,Mirinda 345ml,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/7004186.jpg?width=200,Karachi
7,Aloo Kabab,Rs. 40Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/5496896.jpg?width=200,Karachi
7,Aalo Ki Bhujiya,Rs. 72Rs. 90,https://images.deliveryhero.io/image/fd-pk/Products/5419710.jpg?width=200,Karachi
7,Hari Mirch Piyaz Ka Salon,Rs. 96Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/5419717.jpg?width=200,Karachi
7,Aalo Ka Paratha,Rs. 60Rs. 75,https://images.deliveryhero.io/image/fd-pk/Products/5419705.jpg?width=200,Karachi
7,Ommelete,Rs. 40Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/5419718.jpg?width=200,Karachi
7,Choras Paratha,Rs. 45,https://images.deliveryhero.io/image/fd-pk/Products/5419708.jpg?width=200,Karachi
7,Aloo Kabab,Rs. 40Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/5496896.jpg?width=200,Karachi
7,Aalo Ande Ka Salon,Rs. 96Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/5419713.jpg?width=200,Karachi
7,Ande Piyaz Ka Salon,Rs. 80Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/5419707.jpg?width=200,Karachi
7,Aalo Ki Bhujiya,Rs. 72Rs. 90,https://images.deliveryhero.io/image/fd-pk/Products/5419710.jpg?width=200,Karachi
7,Hari Mirch Piyaz Ka Salon,Rs. 96Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/5419717.jpg?width=200,Karachi
7,Ande Wala Paratha,Rs. 80Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/5577201.jpg?width=200,Karachi
7,Aalo Ka Paratha,Rs. 60Rs. 75,https://images.deliveryhero.io/image/fd-pk/Products/5419705.jpg?width=200,Karachi
7,Red Chilli Anda,Rs. 40Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/5419712.jpg?width=200,Karachi
7,Ommelete,Rs. 40Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/5419718.jpg?width=200,Karachi
7,Zardi Wala Anda,Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/5419706.jpg?width=200,Karachi
7,Cheeni Wala Anda,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/5419714.jpg?width=200,Karachi
7,Homemade Roti,Rs. 20,https://images.deliveryhero.io/image/fd-pk/Products/5419704.jpg?width=200,Karachi
